geo,ind,unit,grp,value,flag,usable
EL,I_IUAIPR,PC_IND_IUAI,F_Y20_24,95.06,,True
ES,I_IUAIPR,PC_IND_IUAI,F_Y20_24,72.45,,True
EU27_2020,I_IUAIPR,PC_IND_IUAI,F_Y20_24,72.37,,True
FI,I_IUAIPR,PC_IND_IUAI,F_Y20_24,65.53,,True
FR,I_IUAIPR,PC_IND_IUAI,F_Y20_24,77.11,,True
HR,I_IUAIPR,PC_IND_IUAI,F_Y20_24,89.6,u,False
HU,I_IUAIPR,PC_IND_IUAI,F_Y20_24,68.64,,True
IE,I_IUAIPR,PC_IND_IUAI,F_Y20_24,42.3,u,False
IT,I_IUAIPR,PC_IND_IUAI,F_Y20_24,51.4,,True
LT,I_IUAIPR,PC_IND_IUAI,F_Y20_24,90.55,,True
LU,I_IUAIPR,PC_IND_IUAI,F_Y20_24,77.07,u,False
LV,I_IUAIPR,PC_IND_IUAI,F_Y20_24,76.47,,True
MK,I_IUAIPR,PC_IND_IUAI,F_Y20_24,,u,False
MT,I_IUAIPR,PC_IND_IUAI,F_Y20_24,88.25,u,False
NL,I_IUAIPR,PC_IND_IUAI,F_Y20_24,54.05,,True
NO,I_IUAIPR,PC_IND_IUAI,F_Y20_24,82.35,,True
PL,I_IUAIPR,PC_IND_IUAI,F_Y20_24,75.54,,True
PT,I_IUAIPR,PC_IND_IUAI,F_Y20_24,88.94,,True
RO,I_IUAIPR,PC_IND_IUAI,F_Y20_24,72.67,,True
RS,I_IUAIPR,PC_IND_IUAI,F_Y20_24,,u,False
SE,I_IUAIPR,PC_IND_IUAI,F_Y20_24,89.11,,True
SI,I_IUAIPR,PC_IND_IUAI,F_Y20_24,73.04,,True
SK,I_IUAIPR,PC_IND_IUAI,F_Y20_24,56.84,u,False
TR,I_IUAIPR,PC_IND_IUAI,F_Y20_24,73.9,,True
XK,I_IUAIPR,PC_IND_IUAI,F_Y20_24,88.23,,True
AL,I_IUAIWP,PC_IND,F_Y20_24,9.87,,True
AT,I_IUAIWP,PC_IND,F_Y20_24,33.82,,True
BA,I_IUAIWP,PC_IND,F_Y20_24,20.03,,True
BE,I_IUAIWP,PC_IND,F_Y20_24,21.62,,True
BG,I_IUAIWP,PC_IND,F_Y20_24,6.86,,True
CH,I_IUAIWP,PC_IND,F_Y20_24,49.81,,True
CY,I_IUAIWP,PC_IND,F_Y20_24,25.36,,True
CZ,I_IUAIWP,PC_IND,F_Y20_24,14.52,,True
DE,I_IUAIWP,PC_IND,F_Y20_24,24.45,,True
DK,I_IUAIWP,PC_IND,F_Y20_24,30.06,,True
EA,I_IUAIWP,PC_IND,F_Y20_24,24.45,,True
EE,I_IUAIWP,PC_IND,F_Y20_24,30.11,,True
EL,I_IUAIWP,PC_IND,F_Y20_24,12.92,,True
ES,I_IUAIWP,PC_IND,F_Y20_24,32.57,,True
EU27_2020,I_IUAIWP,PC_IND,F_Y20_24,21.96,,True
FI,I_IUAIWP,PC_IND,F_Y20_24,17.99,,True
FR,I_IUAIWP,PC_IND,F_Y20_24,34.44,,True
HR,I_IUAIWP,PC_IND,F_Y20_24,10.44,u,False
HU,I_IUAIWP,PC_IND,F_Y20_24,27.76,,True
IE,I_IUAIWP,PC_IND,F_Y20_24,3.19,u,False
IT,I_IUAIWP,PC_IND,F_Y20_24,10.54,,True
LT,I_IUAIWP,PC_IND,F_Y20_24,32.49,,True
LU,I_IUAIWP,PC_IND,F_Y20_24,15.7,u,False
LV,I_IUAIWP,PC_IND,F_Y20_24,15.38,,True
MK,I_IUAIWP,PC_IND,F_Y20_24,,u,False
MT,I_IUAIWP,PC_IND,F_Y20_24,54.28,u,False
NL,I_IUAIWP,PC_IND,F_Y20_24,26.22,,True
NO,I_IUAIWP,PC_IND,F_Y20_24,33.33,,True
PL,I_IUAIWP,PC_IND,F_Y20_24,7.19,,True
PT,I_IUAIWP,PC_IND,F_Y20_24,30.65,,True
RO,I_IUAIWP,PC_IND,F_Y20_24,4.41,,True
RS,I_IUAIWP,PC_IND,F_Y20_24,,u,False
SE,I_IUAIWP,PC_IND,F_Y20_24,12.89,,True
SI,I_IUAIWP,PC_IND,F_Y20_24,16.54,,True
SK,I_IUAIWP,PC_IND,F_Y20_24,14.3,u,False
TR,I_IUAIWP,PC_IND,F_Y20_24,11.11,,True
XK,I_IUAIWP,PC_IND,F_Y20_24,41.0,,True
AL,I_IUAIWP,PC_IND_IU3,F_Y20_24,9.87,,True
AT,I_IUAIWP,PC_IND_IU3,F_Y20_24,33.82,,True
BA,I_IUAIWP,PC_IND_IU3,F_Y20_24,20.03,,True
BE,I_IUAIWP,PC_IND_IU3,F_Y20_24,21.62,,True
BG,I_IUAIWP,PC_IND_IU3,F_Y20_24,7.15,,True
CH,I_IUAIWP,PC_IND_IU3,F_Y20_24,49.81,,True
CY,I_IUAIWP,PC_IND_IU3,F_Y20_24,26.18,,True
CZ,I_IUAIWP,PC_IND_IU3,F_Y20_24,14.52,,True
DE,I_IUAIWP,PC_IND_IU3,F_Y20_24,24.9,,True
DK,I_IUAIWP,PC_IND_IU3,F_Y20_24,30.06,,True
EA,I_IUAIWP,PC_IND_IU3,F_Y20_24,24.65,,True
EE,I_IUAIWP,PC_IND_IU3,F_Y20_24,30.11,,True
EL,I_IUAIWP,PC_IND_IU3,F_Y20_24,12.92,,True
ES,I_IUAIWP,PC_IND_IU3,F_Y20_24,32.68,,True
EU27_2020,I_IUAIWP,PC_IND_IU3,F_Y20_24,22.13,,True
FI,I_IUAIWP,PC_IND_IU3,F_Y20_24,17.99,,True
FR,I_IUAIWP,PC_IND_IU3,F_Y20_24,34.44,,True
HR,I_IUAIWP,PC_IND_IU3,F_Y20_24,10.44,u,False
HU,I_IUAIWP,PC_IND_IU3,F_Y20_24,28.22,,True
IE,I_IUAIWP,PC_IND_IU3,F_Y20_24,3.19,u,False
IT,I_IUAIWP,PC_IND_IU3,F_Y20_24,10.71,,True
LT,I_IUAIWP,PC_IND_IU3,F_Y20_24,32.49,,True
LU,I_IUAIWP,PC_IND_IU3,F_Y20_24,15.7,u,False
LV,I_IUAIWP,PC_IND_IU3,F_Y20_24,15.53,,True
MK,I_IUAIWP,PC_IND_IU3,F_Y20_24,,u,False
MT,I_IUAIWP,PC_IND_IU3,F_Y20_24,54.28,u,False
NL,I_IUAIWP,PC_IND_IU3,F_Y20_24,26.22,,True
NO,I_IUAIWP,PC_IND_IU3,F_Y20_24,33.33,,True
PL,I_IUAIWP,PC_IND_IU3,F_Y20_24,7.19,,True
PT,I_IUAIWP,PC_IND_IU3,F_Y20_24,30.71,,True
RO,I_IUAIWP,PC_IND_IU3,F_Y20_24,4.42,,True
RS,I_IUAIWP,PC_IND_IU3,F_Y20_24,,u,False
SE,I_IUAIWP,PC_IND_IU3,F_Y20_24,12.89,,True
SI,I_IUAIWP,PC_IND_IU3,F_Y20_24,16.72,,True
SK,I_IUAIWP,PC_IND_IU3,F_Y20_24,14.93,u,False
TR,I_IUAIWP,PC_IND_IU3,F_Y20_24,11.31,,True
XK,I_IUAIWP,PC_IND_IU3,F_Y20_24,41.0,,True
AL,I_IUAIWP,PC_IND_IUAI,F_Y20_24,18.64,,True
AT,I_IUAIWP,PC_IND_IUAI,F_Y20_24,44.96,,True
BA,I_IUAIWP,PC_IND_IUAI,F_Y20_24,30.98,,True
BE,I_IUAIWP,PC_IND_IUAI,F_Y20_24,28.49,,True
BG,I_IUAIWP,PC_IND_IUAI,F_Y20_24,16.34,,True
CH,I_IUAIWP,PC_IND_IUAI,F_Y20_24,65.5,,True
CY,I_IUAIWP,PC_IND_IUAI,F_Y20_24,30.98,,True
CZ,I_IUAIWP,PC_IND_IUAI,F_Y20_24,19.28,,True
DE,I_IUAIWP,PC_IND_IUAI,F_Y20_24,43.08,,True
DK,I_IUAIWP,PC_IND_IUAI,F_Y20_24,39.57,,True
EA,I_IUAIWP,PC_IND_IUAI,F_Y20_24,37.21,,True
EE,I_IUAIWP,PC_IND_IUAI,F_Y20_24,39.23,,True
EL,I_IUAIWP,PC_IND_IUAI,F_Y20_24,14.85,,True
ES,I_IUAIWP,PC_IND_IUAI,F_Y20_24,41.52,,True
EU27_2020,I_IUAIWP,PC_IND_IUAI,F_Y20_24,35.12,,True
FI,I_IUAIWP,PC_IND_IUAI,F_Y20_24,24.09,,True
FR,I_IUAIWP,PC_IND_IUAI,F_Y20_24,47.67,,True
HR,I_IUAIWP,PC_IND_IUAI,F_Y20_24,16.62,u,False
HU,I_IUAIWP,PC_IND_IUAI,F_Y20_24,42.74,,True
IE,I_IUAIWP,PC_IND_IUAI,F_Y20_24,3.93,u,False
IT,I_IUAIWP,PC_IND_IUAI,F_Y20_24,24.17,,True
LT,I_IUAIWP,PC_IND_IUAI,F_Y20_24,42.76,,True
LU,I_IUAIWP,PC_IND_IUAI,F_Y20_24,26.1,u,False
LV,I_IUAIWP,PC_IND_IUAI,F_Y20_24,21.64,,True
MK,I_IUAIWP,PC_IND_IUAI,F_Y20_24,,u,False
MT,I_IUAIWP,PC_IND_IUAI,F_Y20_24,80.63,u,False
NL,I_IUAIWP,PC_IND_IUAI,F_Y20_24,36.51,,True
NO,I_IUAIWP,PC_IND_IUAI,F_Y20_24,39.22,,True
PL,I_IUAIWP,PC_IND_IUAI,F_Y20_24,19.27,,True
PT,I_IUAIWP,PC_IND_IUAI,F_Y20_24,40.64,,True
RO,I_IUAIWP,PC_IND_IUAI,F_Y20_24,12.16,,True
RS,I_IUAIWP,PC_IND_IUAI,F_Y20_24,,u,False
SE,I_IUAIWP,PC_IND_IUAI,F_Y20_24,22.65,,True
SI,I_IUAIWP,PC_IND_IUAI,F_Y20_24,20.71,,True
SK,I_IUAIWP,PC_IND_IUAI,F_Y20_24,22.46,u,False
TR,I_IUAIWP,PC_IND_IUAI,F_Y20_24,29.21,,True
XK,I_IUAIWP,PC_IND_IUAI,F_Y20_24,48.54,,True
AL,I_IUAI,PC_IND,F_Y25_29,52.24,,True
AT,I_IUAI,PC_IND,F_Y25_29,66.15,,True
BA,I_IUAI,PC_IND,F_Y25_29,46.22,,True
BE,I_IUAI,PC_IND,F_Y25_29,64.5,,True
BG,I_IUAI,PC_IND,F_Y25_29,32.98,,True
CH,I_IUAI,PC_IND,F_Y25_29,72.9,,True
CY,I_IUAI,PC_IND,F_Y25_29,66.01,,True
CZ,I_IUAI,PC_IND,F_Y25_29,56.23,,True
DE,I_IUAI,PC_IND,F_Y25_29,52.11,,True
DK,I_IUAI,PC_IND,F_Y25_29,68.1,,True
EA,I_IUAI,PC_IND,F_Y25_29,55.21,,True
EE,I_IUAI,PC_IND,F_Y25_29,74.57,,True
EL,I_IUAI,PC_IND,F_Y25_29,70.75,u,False
ES,I_IUAI,PC_IND,F_Y25_29,59.35,,True
EU27_2020,I_IUAI,PC_IND,F_Y25_29,52.87,,True
FI,I_IUAI,PC_IND,F_Y25_29,66.93,,True
FR,I_IUAI,PC_IND,F_Y25_29,65.63,,True
HR,I_IUAI,PC_IND,F_Y25_29,54.48,,True
HU,I_IUAI,PC_IND,F_Y25_29,44.52,,True
IE,I_IUAI,PC_IND,F_Y25_29,39.28,,True
IT,I_IUAI,PC_IND,F_Y25_29,34.5,,True
LT,I_IUAI,PC_IND,F_Y25_29,63.24,,True
LU,I_IUAI,PC_IND,F_Y25_29,69.88,,True
LV,I_IUAI,PC_IND,F_Y25_29,62.44,,True
MK,I_IUAI,PC_IND,F_Y25_29,26.44,u,False
MT,I_IUAI,PC_IND,F_Y25_29,68.54,,True
NL,I_IUAI,PC_IND,F_Y25_29,65.17,,True
NO,I_IUAI,PC_IND,F_Y25_29,75.68,,True
PL,I_IUAI,PC_IND,F_Y25_29,44.75,,True
PT,I_IUAI,PC_IND,F_Y25_29,66.96,,True
RO,I_IUAI,PC_IND,F_Y25_29,25.98,,True
RS,I_IUAI,PC_IND,F_Y25_29,36.19,u,False
SE,I_IUAI,PC_IND,F_Y25_29,54.76,,True
SI,I_IUAI,PC_IND,F_Y25_29,63.53,,True
SK,I_IUAI,PC_IND,F_Y25_29,39.89,,True
TR,I_IUAI,PC_IND,F_Y25_29,30.35,,True
XK,I_IUAI,PC_IND,F_Y25_29,63.25,,True
AL,I_IUAI,PC_IND_IU3,F_Y25_29,52.39,,True
AT,I_IUAI,PC_IND_IU3,F_Y25_29,66.15,,True
BA,I_IUAI,PC_IND_IU3,F_Y25_29,47.62,,True
BE,I_IUAI,PC_IND_IU3,F_Y25_29,65.37,,True
BG,I_IUAI,PC_IND_IU3,F_Y25_29,33.75,,True
CH,I_IUAI,PC_IND_IU3,F_Y25_29,72.9,,True
CY,I_IUAI,PC_IND_IU3,F_Y25_29,66.01,,True
CZ,I_IUAI,PC_IND_IU3,F_Y25_29,56.3,,True
DE,I_IUAI,PC_IND_IU3,F_Y25_29,53.17,,True
DK,I_IUAI,PC_IND_IU3,F_Y25_29,68.1,,True
EA,I_IUAI,PC_IND_IU3,F_Y25_29,56.12,,True
EE,I_IUAI,PC_IND_IU3,F_Y25_29,74.57,,True
EL,I_IUAI,PC_IND_IU3,F_Y25_29,70.75,u,False
ES,I_IUAI,PC_IND_IU3,F_Y25_29,60.1,,True
EU27_2020,I_IUAI,PC_IND_IU3,F_Y25_29,53.65,,True
FI,I_IUAI,PC_IND_IU3,F_Y25_29,66.93,,True
FR,I_IUAI,PC_IND_IU3,F_Y25_29,66.79,,True
HR,I_IUAI,PC_IND_IU3,F_Y25_29,54.86,,True
HU,I_IUAI,PC_IND_IU3,F_Y25_29,44.65,,True
IE,I_IUAI,PC_IND_IU3,F_Y25_29,39.28,,True
IT,I_IUAI,PC_IND_IU3,F_Y25_29,35.72,,True
LT,I_IUAI,PC_IND_IU3,F_Y25_29,63.24,,True
LU,I_IUAI,PC_IND_IU3,F_Y25_29,69.88,,True
LV,I_IUAI,PC_IND_IU3,F_Y25_29,62.83,,True
MK,I_IUAI,PC_IND_IU3,F_Y25_29,26.44,u,False
MT,I_IUAI,PC_IND_IU3,F_Y25_29,68.54,,True
NL,I_IUAI,PC_IND_IU3,F_Y25_29,65.17,,True
NO,I_IUAI,PC_IND_IU3,F_Y25_29,77.78,,True
PL,I_IUAI,PC_IND_IU3,F_Y25_29,45.61,,True
PT,I_IUAI,PC_IND_IU3,F_Y25_29,67.66,,True
RO,I_IUAI,PC_IND_IU3,F_Y25_29,26.06,,True
RS,I_IUAI,PC_IND_IU3,F_Y25_29,36.19,u,False
SE,I_IUAI,PC_IND_IU3,F_Y25_29,54.76,,True
SI,I_IUAI,PC_IND_IU3,F_Y25_29,64.45,,True
SK,I_IUAI,PC_IND_IU3,F_Y25_29,39.89,,True
TR,I_IUAI,PC_IND_IU3,F_Y25_29,30.99,,True
XK,I_IUAI,PC_IND_IU3,F_Y25_29,63.25,,True
AL,I_IUAIFE,PC_IND,F_Y25_29,13.09,,True
AT,I_IUAIFE,PC_IND,F_Y25_29,25.69,,True
BA,I_IUAIFE,PC_IND,F_Y25_29,9.97,,True
BE,I_IUAIFE,PC_IND,F_Y25_29,10.59,,True
BG,I_IUAIFE,PC_IND,F_Y25_29,4.62,,True
CH,I_IUAIFE,PC_IND,F_Y25_29,35.92,,True
CY,I_IUAIFE,PC_IND,F_Y25_29,23.14,,True
CZ,I_IUAIFE,PC_IND,F_Y25_29,1.14,u,False
DE,I_IUAIFE,PC_IND,F_Y25_29,7.35,,True
DK,I_IUAIFE,PC_IND,F_Y25_29,33.49,,True
EA,I_IUAIFE,PC_IND,F_Y25_29,12.84,,True
EE,I_IUAIFE,PC_IND,F_Y25_29,19.42,,True
EL,I_IUAIFE,PC_IND,F_Y25_29,13.96,u,False
ES,I_IUAIFE,PC_IND,F_Y25_29,23.63,,True
EU27_2020,I_IUAIFE,PC_IND,F_Y25_29,12.09,,True
FI,I_IUAIFE,PC_IND,F_Y25_29,29.4,,True
FR,I_IUAIFE,PC_IND,F_Y25_29,10.07,,True
HR,I_IUAIFE,PC_IND,F_Y25_29,8.75,u,False
HU,I_IUAIFE,PC_IND,F_Y25_29,14.73,,True
IE,I_IUAIFE,PC_IND,F_Y25_29,12.59,u,False
IT,I_IUAIFE,PC_IND,F_Y25_29,9.39,,True
LT,I_IUAIFE,PC_IND,F_Y25_29,16.09,,True
LU,I_IUAIFE,PC_IND,F_Y25_29,17.94,,True
LV,I_IUAIFE,PC_IND,F_Y25_29,10.01,,True
MK,I_IUAIFE,PC_IND,F_Y25_29,,u,False
MT,I_IUAIFE,PC_IND,F_Y25_29,27.88,u,False
NL,I_IUAIFE,PC_IND,F_Y25_29,14.42,,True
NO,I_IUAIFE,PC_IND,F_Y25_29,21.62,,True
PL,I_IUAIFE,PC_IND,F_Y25_29,5.81,,True
PT,I_IUAIFE,PC_IND,F_Y25_29,21.56,,True
RO,I_IUAIFE,PC_IND,F_Y25_29,1.68,,True
RS,I_IUAIFE,PC_IND,F_Y25_29,,u,False
SE,I_IUAIFE,PC_IND,F_Y25_29,22.14,u,False
SI,I_IUAIFE,PC_IND,F_Y25_29,14.87,,True
SK,I_IUAIFE,PC_IND,F_Y25_29,8.17,u,False
TR,I_IUAIFE,PC_IND,F_Y25_29,6.91,,True
XK,I_IUAIFE,PC_IND,F_Y25_29,22.03,u,False
AL,I_IUAIFE,PC_IND_IU3,F_Y25_29,13.13,,True
AT,I_IUAIFE,PC_IND_IU3,F_Y25_29,25.69,,True
BA,I_IUAIFE,PC_IND_IU3,F_Y25_29,10.27,,True
BE,I_IUAIFE,PC_IND_IU3,F_Y25_29,10.73,,True
BG,I_IUAIFE,PC_IND_IU3,F_Y25_29,4.72,,True
CH,I_IUAIFE,PC_IND_IU3,F_Y25_29,35.92,,True
CY,I_IUAIFE,PC_IND_IU3,F_Y25_29,23.14,,True
CZ,I_IUAIFE,PC_IND_IU3,F_Y25_29,1.14,u,False
DE,I_IUAIFE,PC_IND_IU3,F_Y25_29,7.5,,True
DK,I_IUAIFE,PC_IND_IU3,F_Y25_29,33.49,,True
EA,I_IUAIFE,PC_IND_IU3,F_Y25_29,13.05,,True
EE,I_IUAIFE,PC_IND_IU3,F_Y25_29,19.42,,True
EL,I_IUAIFE,PC_IND_IU3,F_Y25_29,13.96,u,False
ES,I_IUAIFE,PC_IND_IU3,F_Y25_29,23.93,,True
EU27_2020,I_IUAIFE,PC_IND_IU3,F_Y25_29,12.27,,True
FI,I_IUAIFE,PC_IND_IU3,F_Y25_29,29.4,,True
FR,I_IUAIFE,PC_IND_IU3,F_Y25_29,10.25,,True
HR,I_IUAIFE,PC_IND_IU3,F_Y25_29,8.81,u,False
HU,I_IUAIFE,PC_IND_IU3,F_Y25_29,14.77,,True
IE,I_IUAIFE,PC_IND_IU3,F_Y25_29,12.59,u,False
IT,I_IUAIFE,PC_IND_IU3,F_Y25_29,9.72,,True
LT,I_IUAIFE,PC_IND_IU3,F_Y25_29,16.09,,True
LU,I_IUAIFE,PC_IND_IU3,F_Y25_29,17.94,,True
LV,I_IUAIFE,PC_IND_IU3,F_Y25_29,10.07,,True
MK,I_IUAIFE,PC_IND_IU3,F_Y25_29,,u,False
MT,I_IUAIFE,PC_IND_IU3,F_Y25_29,27.88,u,False
NL,I_IUAIFE,PC_IND_IU3,F_Y25_29,14.42,,True
NO,I_IUAIFE,PC_IND_IU3,F_Y25_29,22.22,,True
PL,I_IUAIFE,PC_IND_IU3,F_Y25_29,5.92,,True
PT,I_IUAIFE,PC_IND_IU3,F_Y25_29,21.79,,True
RO,I_IUAIFE,PC_IND_IU3,F_Y25_29,1.69,,True
RS,I_IUAIFE,PC_IND_IU3,F_Y25_29,,u,False
SE,I_IUAIFE,PC_IND_IU3,F_Y25_29,22.14,u,False
SI,I_IUAIFE,PC_IND_IU3,F_Y25_29,15.09,,True
SK,I_IUAIFE,PC_IND_IU3,F_Y25_29,8.17,u,False
TR,I_IUAIFE,PC_IND_IU3,F_Y25_29,7.05,,True
XK,I_IUAIFE,PC_IND_IU3,F_Y25_29,22.03,u,False
AL,I_IUAIFE,PC_IND_IUAI,F_Y25_29,25.07,,True
AT,I_IUAIFE,PC_IND_IUAI,F_Y25_29,38.84,,True
BA,I_IUAIFE,PC_IND_IUAI,F_Y25_29,21.57,,True
BE,I_IUAIFE,PC_IND_IUAI,F_Y25_29,16.41,,True
BG,I_IUAIFE,PC_IND_IUAI,F_Y25_29,14.0,,True
CH,I_IUAIFE,PC_IND_IUAI,F_Y25_29,49.26,,True
CY,I_IUAIFE,PC_IND_IUAI,F_Y25_29,35.06,,True
CZ,I_IUAIFE,PC_IND_IUAI,F_Y25_29,2.02,u,False
DE,I_IUAIFE,PC_IND_IUAI,F_Y25_29,14.11,,True
DK,I_IUAIFE,PC_IND_IUAI,F_Y25_29,49.18,,True
EA,I_IUAIFE,PC_IND_IUAI,F_Y25_29,23.25,,True
EE,I_IUAIFE,PC_IND_IUAI,F_Y25_29,26.04,,True
EL,I_IUAIFE,PC_IND_IUAI,F_Y25_29,19.73,u,False
ES,I_IUAIFE,PC_IND_IUAI,F_Y25_29,39.81,,True
EU27_2020,I_IUAIFE,PC_IND_IUAI,F_Y25_29,22.87,,True
FI,I_IUAIFE,PC_IND_IUAI,F_Y25_29,43.92,,True
FR,I_IUAIFE,PC_IND_IUAI,F_Y25_29,15.34,,True
HR,I_IUAIFE,PC_IND_IUAI,F_Y25_29,16.07,u,False
HU,I_IUAIFE,PC_IND_IUAI,F_Y25_29,33.09,,True
IE,I_IUAIFE,PC_IND_IUAI,F_Y25_29,32.06,u,False
IT,I_IUAIFE,PC_IND_IUAI,F_Y25_29,27.22,,True
LT,I_IUAIFE,PC_IND_IUAI,F_Y25_29,25.44,,True
LU,I_IUAIFE,PC_IND_IUAI,F_Y25_29,25.67,,True
LV,I_IUAIFE,PC_IND_IUAI,F_Y25_29,16.03,,True
MK,I_IUAIFE,PC_IND_IUAI,F_Y25_29,,u,False
MT,I_IUAIFE,PC_IND_IUAI,F_Y25_29,40.68,u,False
NL,I_IUAIFE,PC_IND_IUAI,F_Y25_29,22.13,,True
NO,I_IUAIFE,PC_IND_IUAI,F_Y25_29,28.57,,True
PL,I_IUAIFE,PC_IND_IUAI,F_Y25_29,12.98,,True
PT,I_IUAIFE,PC_IND_IUAI,F_Y25_29,32.2,,True
RO,I_IUAIFE,PC_IND_IUAI,F_Y25_29,6.48,,True
RS,I_IUAIFE,PC_IND_IUAI,F_Y25_29,,u,False
SE,I_IUAIFE,PC_IND_IUAI,F_Y25_29,40.43,u,False
SI,I_IUAIFE,PC_IND_IUAI,F_Y25_29,23.41,,True
SK,I_IUAIFE,PC_IND_IUAI,F_Y25_29,20.48,u,False
TR,I_IUAIFE,PC_IND_IUAI,F_Y25_29,22.76,,True
XK,I_IUAIFE,PC_IND_IUAI,F_Y25_29,34.82,u,False
AL,I_IUAIPR,PC_IND,F_Y25_29,46.06,,True
AT,I_IUAIPR,PC_IND,F_Y25_29,56.93,,True
BA,I_IUAIPR,PC_IND,F_Y25_29,38.6,,True
BE,I_IUAIPR,PC_IND,F_Y25_29,55.84,,True
BG,I_IUAIPR,PC_IND,F_Y25_29,31.28,,True
CH,I_IUAIPR,PC_IND,F_Y25_29,65.57,,True
CY,I_IUAIPR,PC_IND,F_Y25_29,66.01,,True
CZ,I_IUAIPR,PC_IND,F_Y25_29,55.67,u,False
DE,I_IUAIPR,PC_IND,F_Y25_29,45.5,,True
DK,I_IUAIPR,PC_IND,F_Y25_29,44.91,,True
EA,I_IUAIPR,PC_IND,F_Y25_29,45.02,,True
EE,I_IUAIPR,PC_IND,F_Y25_29,64.29,,True
EL,I_IUAIPR,PC_IND,F_Y25_29,69.1,u,False
ES,I_IUAIPR,PC_IND,F_Y25_29,49.73,,True
EU27_2020,I_IUAIPR,PC_IND,F_Y25_29,43.32,,True
FI,I_IUAIPR,PC_IND,F_Y25_29,44.72,,True
FR,I_IUAIPR,PC_IND,F_Y25_29,48.96,,True
HR,I_IUAIPR,PC_IND,F_Y25_29,52.04,u,False
HU,I_IUAIPR,PC_IND,F_Y25_29,30.17,,True
IE,I_IUAIPR,PC_IND,F_Y25_29,22.77,u,False
IT,I_IUAIPR,PC_IND,F_Y25_29,25.14,,True
LT,I_IUAIPR,PC_IND,F_Y25_29,54.17,,True
LU,I_IUAIPR,PC_IND,F_Y25_29,59.86,,True
LV,I_IUAIPR,PC_IND,F_Y25_29,52.81,,True
MK,I_IUAIPR,PC_IND,F_Y25_29,,u,False
MT,I_IUAIPR,PC_IND,F_Y25_29,54.19,u,False
NL,I_IUAIPR,PC_IND,F_Y25_29,45.12,,True
NO,I_IUAIPR,PC_IND,F_Y25_29,70.27,,True
PL,I_IUAIPR,PC_IND,F_Y25_29,39.73,,True
PT,I_IUAIPR,PC_IND,F_Y25_29,64.27,,True
RO,I_IUAIPR,PC_IND,F_Y25_29,20.52,,True
RS,I_IUAIPR,PC_IND,F_Y25_29,,u,False
SE,I_IUAIPR,PC_IND,F_Y25_29,45.17,u,False
SI,I_IUAIPR,PC_IND,F_Y25_29,57.67,,True
SK,I_IUAIPR,PC_IND,F_Y25_29,28.71,u,False
TR,I_IUAIPR,PC_IND,F_Y25_29,24.79,,True
XK,I_IUAIPR,PC_IND,F_Y25_29,57.8,u,False
AL,I_IUAIPR,PC_IND_IU3,F_Y25_29,46.19,,True
AT,I_IUAIPR,PC_IND_IU3,F_Y25_29,56.93,,True
BA,I_IUAIPR,PC_IND_IU3,F_Y25_29,39.77,,True
BE,I_IUAIPR,PC_IND_IU3,F_Y25_29,56.59,,True
BG,I_IUAIPR,PC_IND_IU3,F_Y25_29,32.0,,True
CH,I_IUAIPR,PC_IND_IU3,F_Y25_29,65.57,,True
CY,I_IUAIPR,PC_IND_IU3,F_Y25_29,66.01,,True
CZ,I_IUAIPR,PC_IND_IU3,F_Y25_29,55.73,u,False
DE,I_IUAIPR,PC_IND_IU3,F_Y25_29,46.43,,True
DK,I_IUAIPR,PC_IND_IU3,F_Y25_29,44.91,,True
EA,I_IUAIPR,PC_IND_IU3,F_Y25_29,45.76,,True
EE,I_IUAIPR,PC_IND_IU3,F_Y25_29,64.29,,True
EL,I_IUAIPR,PC_IND_IU3,F_Y25_29,69.1,u,False
ES,I_IUAIPR,PC_IND_IU3,F_Y25_29,50.35,,True
EU27_2020,I_IUAIPR,PC_IND_IU3,F_Y25_29,43.96,,True
FI,I_IUAIPR,PC_IND_IU3,F_Y25_29,44.72,,True
FR,I_IUAIPR,PC_IND_IU3,F_Y25_29,49.83,,True
HR,I_IUAIPR,PC_IND_IU3,F_Y25_29,52.39,u,False
HU,I_IUAIPR,PC_IND_IU3,F_Y25_29,30.25,,True
IE,I_IUAIPR,PC_IND_IU3,F_Y25_29,22.77,u,False
IT,I_IUAIPR,PC_IND_IU3,F_Y25_29,26.03,,True
LT,I_IUAIPR,PC_IND_IU3,F_Y25_29,54.17,,True
LU,I_IUAIPR,PC_IND_IU3,F_Y25_29,59.86,,True
LV,I_IUAIPR,PC_IND_IU3,F_Y25_29,53.14,,True
MK,I_IUAIPR,PC_IND_IU3,F_Y25_29,,u,False
MT,I_IUAIPR,PC_IND_IU3,F_Y25_29,54.19,u,False
NL,I_IUAIPR,PC_IND_IU3,F_Y25_29,45.12,,True
NO,I_IUAIPR,PC_IND_IU3,F_Y25_29,72.22,,True
PL,I_IUAIPR,PC_IND_IU3,F_Y25_29,40.49,,True
PT,I_IUAIPR,PC_IND_IU3,F_Y25_29,64.94,,True
RO,I_IUAIPR,PC_IND_IU3,F_Y25_29,20.58,,True
RS,I_IUAIPR,PC_IND_IU3,F_Y25_29,,u,False
SE,I_IUAIPR,PC_IND_IU3,F_Y25_29,45.17,u,False
SI,I_IUAIPR,PC_IND_IU3,F_Y25_29,58.51,,True
